repo,tstart,tstop,status,is_domi,max_co,repo_type,num_com,num_dvpr,num_cmt
openstack-manuals,3,4,0,1,1,2,1,1,5
novajoin,17,18,0,1,0.666666667,1,2,3,3
novajoin,16,17,0,1,0.818181818,1,3,4,11
novajoin,15,16,0,1,0.923076923,1,3,4,26
novajoin,14,15,0,1,1,1,1,4,55
novajoin,13,14,0,1,1,1,1,1,45
novajoin,12,13,0,1,1,1,1,1,13
pyeclib,17,18,0,0,0.5,3,2,2,2
pyeclib,16,17,0,0,0.5,3,2,2,2
pyeclib,15,16,0,1,0.555555556,3,4,5,9
pyeclib,14,15,0,1,0.545454545,3,3,4,11
pyeclib,13,14,0,0,0.363636364,3,5,5,11
pyeclib,12,13,0,1,0.894736842,3,3,3,19
pyeclib,11,12,0,1,0.581395349,3,5,5,43
pyeclib,10,11,0,1,0.555555556,3,6,6,63
pyeclib,9,10,0,1,0.567010309,3,4,4,97
pyeclib,8,9,0,1,0.5625,3,3,2,64
pyeclib,7,8,0,1,0.623188406,3,3,2,69
networking-nec,14,15,1,1,1,1,1,1,3
networking-nec,13,14,0,1,0.884615385,1,4,5,26
networking-nec,12,13,0,1,0.973214286,1,4,5,112
networking-nec,11,12,0,1,0.823529412,1,4,4,17
networking-nec,10,11,0,1,0.792682927,1,8,13,82
networking-nec,9,10,0,1,0.53125,1,10,13,32
networking-nec,8,9,0,1,0.432432432,1,13,18,37
networking-nec,7,8,0,1,0.541666667,1,8,11,24
entropy,9,10,1,1,0.972222222,1,2,2,36
entropy,8,9,0,1,0.909090909,1,2,3,33
swift-bench,17,18,0,1,1,1,1,1,1
swift-bench,13,14,1,0,0.5,1,2,2,2
swift-bench,12,13,0,1,0.5,1,5,5,8
swift-bench,11,12,0,0,0.5,1,2,2,2
swift-bench,10,11,0,1,1,1,1,1,1
swift-bench,9,10,0,1,0.666666667,1,2,2,3
swift-bench,8,9,0,0,0.444444444,1,3,3,9
swift-bench,7,8,0,0,0.375,1,6,7,8
swift-bench,6,7,0,1,0.5,1,5,8,10
swift-bench,5,6,0,0,0.333333333,1,5,5,6
swift-bench,4,5,0,0,0.5,1,2,2,2
swift-bench,3,4,0,0,0.5,1,2,2,2
swift-bench,2,3,0,1,1,1,1,2,4
swift-bench,1,2,0,1,0.75,1,2,5,8
swift-bench,0,1,0,1,0.875,1,2,2,8
valet,17,18,0,1,1,1,1,1,1
valet,16,17,0,1,0.5,1,3,3,4
valet,15,16,0,1,0.959183673,1,2,11,49
python-searchlightclient,17,18,0,0,0.5,3,2,2,4
python-searchlightclient,16,17,0,0,0.5,3,2,2,2
python-searchlightclient,15,16,0,0,0.25,3,7,7,8
python-searchlightclient,14,15,0,0,0.4,3,6,7,10
python-searchlightclient,13,14,0,0,0.333333333,3,5,5,6
python-searchlightclient,12,13,0,1,0.6,3,5,7,15
charm-neutron-api-odl,17,18,0,1,0.666666667,0,2,3,3
charm-neutron-api-odl,16,17,0,1,1,0,1,3,5
charm-neutron-api-odl,15,16,0,1,1,0,1,4,5
charm-neutron-api-odl,14,15,0,1,1,0,1,2,4
charm-neutron-api-odl,13,14,0,1,1,0,1,4,11
charm-neutron-api-odl,12,13,0,1,1,0,1,5,10
charm-neutron-api-odl,11,12,0,1,1,0,1,2,7
networking-infoblox,17,18,0,1,1,1,1,1,2
networking-infoblox,16,17,0,1,1,1,1,1,15
networking-infoblox,15,16,0,1,0.944444444,1,2,2,18
networking-infoblox,14,15,0,1,0.642857143,1,5,6,14
networking-infoblox,13,14,0,1,0.647058824,1,5,8,34
networking-infoblox,12,13,0,1,0.69047619,1,6,9,126
networking-infoblox,11,12,0,0,0.444444444,1,3,4,9
networking-calico,17,18,0,1,0.941176471,1,3,5,34
networking-calico,16,17,0,1,0.8,1,2,2,5
networking-calico,15,16,0,1,0.666666667,1,3,3,6
networking-calico,14,15,0,1,0.674418605,1,7,9,43
networking-calico,13,14,0,1,0.538461538,1,7,7,26
networking-calico,12,13,0,1,0.848484848,1,6,7,33
networking-calico,11,12,0,1,0.818181818,1,3,3,11
ansible-role-k8s-cinder,16,17,1,1,0.8,0,2,2,15
ansible-role-k8s-cinder,15,16,0,1,1,0,1,1,3
openstack-ansible-os_watcher,17,18,0,1,0.47826087,0,8,11,23
openstack-ansible-os_watcher,16,17,0,1,0.666666667,0,4,5,9
openstack-ansible-os_watcher,15,16,0,1,0.5,0,3,6,14
openstack-ansible-os_watcher,14,15,0,1,0.615384615,0,4,8,13
openstack-ansible-os_watcher,13,14,0,1,0.7,0,4,6,10
os-acc,17,18,0,1,1,3,1,1,2
nova-fusioncompute,16,17,1,1,1,1,1,1,1
nova-fusioncompute,14,15,1,1,1,1,1,1,1
cloudkitty-dashboard,17,18,0,0,0.444444444,1,4,4,9
cloudkitty-dashboard,16,17,0,1,0.5,1,3,3,4
cloudkitty-dashboard,15,16,0,0,0.25,1,4,4,4
cloudkitty-dashboard,14,15,0,1,0.555555556,1,4,5,9
cloudkitty-dashboard,13,14,0,0,0.333333333,1,5,6,9
cloudkitty-dashboard,12,13,0,1,0.818181818,1,3,5,11
cloudkitty-dashboard,11,12,0,1,0.909090909,1,2,4,11
fuel-plugin-nimblestorage-cinder,14,15,1,1,0.888888889,0,2,2,9
salt-formula-swift,14,15,1,1,1,0,1,1,1
salt-formula-swift,13,14,0,1,1,0,1,3,6
salt-formula-swift,12,13,0,1,1,0,1,2,16
salt-formula-swift,10,11,1,1,1,0,1,1,1
salt-formula-swift,8,9,1,1,1,0,1,1,10
rpm-packaging-tools,16,17,1,1,1,0,1,1,1
rpm-packaging-tools,15,16,0,1,1,0,1,1,1
rpm-packaging-tools,14,15,0,1,0.857142857,0,2,2,7
rpm-packaging-tools,13,14,0,1,1,0,1,2,4
rpm-packaging-tools,12,13,0,1,1,0,1,1,3
fuel-astute,15,16,1,0,0.5,0,2,3,6
fuel-astute,14,15,0,1,0.55,0,2,6,20
fuel-astute,13,14,0,1,0.576923077,0,4,13,52
fuel-astute,12,13,0,1,0.533333333,0,3,24,60
fuel-astute,11,12,0,0,0.456140351,0,4,16,57
fuel-astute,10,11,0,1,0.478873239,0,4,18,71
fuel-astute,9,10,0,1,0.581818182,0,3,12,55
fuel-astute,8,9,0,1,0.603448276,0,3,13,58
fuel-astute,7,8,0,1,0.530487805,0,3,12,328
kite,13,14,1,1,1,1,1,1,1
kite,12,13,0,0,0.5,1,2,2,2
kite,11,12,0,1,1,1,1,1,1
kite,10,11,0,1,1,1,1,1,1
kite,9,10,0,1,0.5,1,4,4,8
kite,8,9,0,1,1,1,1,1,3
driverlog,17,18,0,0,0.3,2,7,8,10
driverlog,16,17,0,0,0.3,2,7,10,10
driverlog,15,16,0,0,0.222222222,2,7,8,9
driverlog,14,15,0,0,0.2,2,14,21,25
driverlog,13,14,0,0,0.235294118,2,12,16,17
driverlog,12,13,0,0,0.333333333,2,14,18,27
driverlog,11,12,0,1,0.483870968,2,12,18,31
driverlog,10,11,0,0,0.166666667,2,13,15,18
driverlog,9,10,0,0,0.394736842,2,22,34,76
driverlog,8,9,0,1,1,2,1,2,4
openstack-ansible-repo_build,17,18,0,1,0.484848485,0,11,16,33
openstack-ansible-repo_build,16,17,0,1,0.533333333,0,6,8,15
openstack-ansible-repo_build,15,16,0,1,0.5,0,7,10,24
openstack-ansible-repo_build,14,15,0,1,0.714285714,0,6,9,21
openstack-ansible-repo_build,13,14,0,1,0.707692308,0,9,16,65
openstack-ansible-repo_build,12,13,0,1,0.823529412,0,4,7,17
ansible-role-diskimage-builder,17,18,0,1,1,0,1,1,10
ansible-role-diskimage-builder,16,17,0,1,1,0,1,2,2
ansible-role-diskimage-builder,15,16,0,1,1,0,1,1,1
ansible-role-diskimage-builder,14,15,0,1,1,0,1,1,3
ansible-role-diskimage-builder,13,14,0,1,0.857142857,0,2,2,7
ansible-role-diskimage-builder,12,13,0,1,0.952380952,0,2,2,21
python-ironic-inspector-client,17,18,0,1,0.5,3,4,8,12
python-ironic-inspector-client,16,17,0,1,0.461538462,3,5,7,13
python-ironic-inspector-client,15,16,0,0,0.444444444,3,4,5,9
python-ironic-inspector-client,14,15,0,1,0.5,3,3,7,12
python-ironic-inspector-client,13,14,0,1,0.555555556,3,6,8,18
python-ironic-inspector-client,12,13,0,1,0.642857143,3,5,6,14
python-ironic-inspector-client,11,12,0,1,0.947368421,3,2,2,19
stx-clients,17,18,0,1,0.666666667,0,2,4,6
networking-zvm,17,18,0,1,1,1,1,3,5
networking-zvm,16,17,0,1,1,1,1,2,4
networking-zvm,15,16,0,1,0.875,1,2,4,8
networking-zvm,14,15,0,1,0.8,1,2,4,5
networking-zvm,13,14,0,1,1,1,1,4,14
networking-zvm,12,13,0,1,0.615384615,1,3,6,13
networking-zvm,11,12,0,1,1,1,1,3,7
bareon-ironic,15,16,1,1,0.666666667,1,2,3,3
bareon-ironic,14,15,0,1,1,1,1,3,9
bareon-ironic,13,14,0,1,1,1,1,1,1
puppet-mistral,17,18,0,0,0.357142857,0,7,11,28
puppet-mistral,16,17,0,1,0.5,0,3,7,14
puppet-mistral,15,16,0,1,0.513513514,0,4,9,37
puppet-mistral,14,15,0,0,0.411764706,0,5,8,17
puppet-mistral,13,14,0,1,0.53125,0,7,14,32
puppet-mistral,12,13,0,1,0.869565217,0,3,7,23
puppet-mistral,11,12,0,1,1,0,1,1,1
craton,16,17,1,1,1,1,1,1,1
craton,15,16,0,1,0.696969697,1,3,10,33
craton,14,15,0,1,0.5,1,6,16,112
craton,13,14,0,1,0.813953488,1,6,13,86
craton,12,13,0,1,1,1,1,2,16
fuel-ccp-neutron,15,16,1,1,0.666666667,0,2,5,6
fuel-ccp-neutron,14,15,0,1,0.75,0,2,16,48
fuel-ccp-neutron,13,14,0,1,0.8,0,2,7,25
openstack-ansible-os_blazar,17,18,0,0,0.333333333,0,6,14,24
openstack-ansible-os_blazar,16,17,0,1,1,0,1,1,9
ansible-role-carbon,17,18,0,1,0.666666667,0,2,2,3
ceilometer-zvm,16,17,1,1,1,1,1,1,4
ceilometer-zvm,15,16,0,1,1,1,1,1,1
ceilometer-zvm,14,15,0,0,0.5,1,2,2,2
ceilometer-zvm,13,14,0,1,1,1,1,1,1
ceilometer-zvm,12,13,0,0,0.4,1,3,3,5
ceilometer-zvm,11,12,0,1,1,1,1,1,6
sahara-plugin-vanilla,17,18,0,1,0.666666667,1,3,5,9
sahara-plugin-vanilla,16,17,0,0,0.3,1,7,7,10
sahara-plugin-vanilla,15,16,0,0,0.19047619,1,10,11,21
sahara-plugin-vanilla,14,15,0,0,0.4,1,4,5,5
sahara-plugin-vanilla,13,14,0,1,0.611111111,1,4,12,18
sahara-plugin-vanilla,12,13,0,0,0.32,1,10,20,25
sahara-plugin-vanilla,11,12,0,1,0.607142857,1,7,13,28
sahara-plugin-vanilla,10,11,0,1,0.530612245,1,10,18,49
sahara-plugin-vanilla,9,10,0,1,0.844827586,1,7,13,58
sahara-plugin-vanilla,8,9,0,1,0.631578947,1,4,8,19
charm-guide,17,18,0,1,0.8,0,3,4,10
charm-guide,16,17,0,1,0.705882353,0,4,10,17
charm-guide,15,16,0,1,0.722222222,0,5,11,18
charm-guide,14,15,0,1,0.769230769,0,4,8,13
charm-guide,13,14,0,1,1,0,1,2,7
sahara-ci-config,15,16,1,1,0.833333333,1,2,2,12
sahara-ci-config,14,15,0,1,0.88,1,3,4,25
sahara-ci-config,13,14,0,1,0.905660377,1,3,5,53
sahara-ci-config,12,13,0,1,0.941176471,1,3,7,34
sahara-ci-config,11,12,0,1,0.79245283,1,3,9,53
sahara-ci-config,10,11,0,1,0.962264151,1,4,8,106
sahara-ci-config,9,10,0,1,0.974683544,1,3,9,79
sahara-ci-config,8,9,0,1,1,1,1,2,2
fuel-plugin-calamari,12,13,1,1,1,0,1,1,1
searchlight-ui,17,18,0,0,0.3,2,4,7,10
searchlight-ui,16,17,0,1,1,2,1,1,1
searchlight-ui,15,16,0,0,0.333333333,2,5,5,9
searchlight-ui,14,15,0,1,0.5,2,3,4,4
searchlight-ui,13,14,0,1,0.722222222,2,7,11,36
searchlight-ui,12,13,0,1,0.961538462,2,2,4,26
puppet-openstack-integration,17,18,0,0,0.28,0,10,14,100
puppet-openstack-integration,16,17,0,1,0.485294118,0,6,14,68
puppet-openstack-integration,15,16,0,1,0.880952381,0,6,19,84
puppet-openstack-integration,14,15,0,1,0.864864865,0,4,11,74
puppet-openstack-integration,13,14,0,1,0.853503185,0,9,19,157
puppet-openstack-integration,12,13,0,1,0.875,0,4,10,96
puppet-openstack-integration,11,12,0,1,0.923076923,0,2,6,39
sushy-tools,17,18,0,1,0.75862069,4,4,7,29
sushy-tools,16,17,0,0,0.5,4,2,2,2
sushy-tools,15,16,0,1,1,4,1,1,1
kloudbuster,17,18,0,1,0.818181818,1,2,5,11
kloudbuster,16,17,0,1,0.888888889,1,2,3,9
kloudbuster,15,16,0,1,1,1,1,3,12
kloudbuster,14,15,0,1,1,1,1,1,1
kloudbuster,13,14,0,1,0.857142857,1,4,7,28
kloudbuster,12,13,0,1,0.99047619,1,2,4,105
kloudbuster,11,12,0,1,0.968253968,1,3,5,63
kloudbuster,10,11,0,1,1,1,1,4,15
openstack-ansible-os_congress,17,18,0,0,0.375,0,9,14,24
openstack-ansible-os_congress,16,17,0,1,0.980392157,0,2,2,51
gce-api,17,18,0,0,0.5,3,2,2,2
gce-api,16,17,0,1,1,3,1,1,1
gce-api,15,16,0,1,1,3,1,1,1
gce-api,14,15,0,0,0.444444444,3,4,5,9
gce-api,13,14,0,1,0.545454545,3,4,4,11
gce-api,12,13,0,1,0.592592593,3,7,10,27
gce-api,11,12,0,1,0.75,3,2,2,4
gce-api,10,11,0,1,1,3,1,2,2
gce-api,9,10,0,0,0.4,3,4,4,5
gce-api,8,9,0,1,1,3,1,1,10
third-party-ci-tools,15,16,1,1,1,4,1,1,1
third-party-ci-tools,14,15,0,1,0.8,4,2,3,5
third-party-ci-tools,13,14,0,1,0.75,4,2,3,4
third-party-ci-tools,12,13,0,0,0.25,4,4,3,4
third-party-ci-tools,11,12,0,0,0.4,4,6,7,20
rack,16,17,1,1,1,1,1,1,1
rack,10,11,1,1,1,1,1,1,5
rack,9,10,0,1,0.578947368,1,2,4,19
networking-vpp,17,18,0,1,0.816326531,1,7,14,49
networking-vpp,16,17,0,1,0.833333333,1,6,11,36
networking-vpp,15,16,0,1,0.914893617,1,7,17,94
networking-vpp,14,15,0,1,0.585365854,1,10,19,82
networking-vpp,13,14,0,1,0.777777778,1,2,6,18
snap-glance,16,17,1,1,1,0,1,1,3
snap-glance,15,16,0,1,1,0,1,2,15
snap-glance,14,15,0,1,0.833333333,0,2,2,12
heat,17,18,0,1,0.637837838,1,16,26,185
heat,16,17,0,1,0.626865672,1,20,40,201
heat,15,16,0,1,0.586319218,1,18,50,307
heat,14,15,0,1,0.488095238,1,20,50,252
heat,13,14,0,1,0.489795918,1,23,77,539
heat,12,13,0,0,0.355018587,1,23,76,538
heat,11,12,0,0,0.37125,1,29,90,800
heat,10,11,0,0,0.389736477,1,23,84,721
heat,9,10,0,0,0.387987013,1,24,99,616
heat,8,9,0,0,0.401215805,1,25,83,658
heat,7,8,0,1,0.59020979,1,20,59,715
heat,6,7,0,1,0.969450102,1,8,18,491
heat,5,6,0,1,0.991843393,1,4,13,613
heat,4,5,0,1,1,1,1,7,123
python-tatuclient,16,17,1,1,0.666666667,3,4,5,21
python-tatuclient,15,16,0,1,0.5,3,6,8,12
python-tatuclient,14,15,0,0,0.25,3,9,10,12
python-tatuclient,13,14,0,0,0.230769231,3,10,19,26
python-tatuclient,12,13,0,0,0.285714286,3,13,15,35
python-tatuclient,11,12,0,0,0.358974359,3,10,17,39
python-tatuclient,10,11,0,1,0.636363636,3,5,6,11
python-tatuclient,9,10,0,0,0.416666667,3,6,7,12
python-tatuclient,8,9,0,1,0.647058824,3,4,7,17
python-tatuclient,7,8,0,1,0.826086957,3,3,6,23
python-tatuclient,6,7,0,1,0.522727273,3,3,4,44
cookbook-openstack-identity,17,18,0,1,0.625,0,2,2,8
cookbook-openstack-identity,16,17,0,1,0.5,0,3,3,4
cookbook-openstack-identity,15,16,0,0,0.375,0,4,5,8
cookbook-openstack-identity,14,15,0,0,0.333333333,0,4,5,6
cookbook-openstack-identity,13,14,0,0,0.4,0,4,4,5
cookbook-openstack-identity,12,13,0,1,0.555555556,0,3,3,9
cookbook-openstack-identity,11,12,0,1,0.8,0,2,4,15
cookbook-openstack-identity,10,11,0,1,0.75,0,5,7,20
cookbook-openstack-identity,9,10,0,1,0.525,0,8,16,40
cookbook-openstack-identity,8,9,0,1,0.52,0,8,21,50
cookbook-openstack-identity,7,8,0,1,0.540540541,0,5,9,37
cookbook-openstack-identity,6,7,0,1,0.864864865,0,3,6,74
cookbook-openstack-identity,5,6,0,1,1,0,1,1,9
barbican-specs,17,18,0,1,1,1,1,1,1
barbican-specs,16,17,0,1,1,1,1,1,1
barbican-specs,15,16,0,1,1,1,1,1,1
barbican-specs,14,15,0,1,1,1,1,1,1
barbican-specs,13,14,0,0,0.5,1,2,2,2
barbican-specs,11,12,1,0,0.285714286,1,5,5,7
barbican-specs,10,11,0,0,0.333333333,1,3,3,3
barbican-specs,9,10,0,0,0.4,1,6,10,15
airship-pegleg,17,18,0,1,0.673913043,0,4,18,46
airship-pegleg,16,17,0,0,0.5,0,2,2,2
ironic-inspector-specs,17,18,0,0,0.333333333,1,3,3,3
ironic-inspector-specs,15,16,1,0,0.333333333,1,3,3,3
ironic-inspector-specs,13,14,1,1,1,1,1,1,1
ironic-inspector-specs,12,13,0,1,1,1,1,1,1
puppet-nova,17,18,0,0,0.293103448,0,12,23,58
puppet-nova,16,17,0,0,0.28,0,10,18,50
puppet-nova,15,16,0,1,0.481927711,0,11,23,83
puppet-nova,14,15,0,1,0.49122807,0,8,27,57
puppet-nova,13,14,0,0,0.3625,0,15,29,80
puppet-nova,12,13,0,0,0.368421053,0,15,36,76
puppet-nova,11,12,0,1,0.486486486,0,11,29,74
puppet-nova,10,11,0,1,0.475409836,0,13,29,61
puppet-nova,9,10,0,0,0.365853659,0,17,27,41
puppet-nova,8,9,0,0,0.3,0,11,19,60
puppet-nova,7,8,0,0,0.328125,0,10,19,64
puppet-nova,6,7,0,1,0.639344262,0,8,12,61
puppet-nova,5,6,0,1,0.491666667,0,10,15,120
puppet-nova,4,5,0,1,0.933333333,0,3,3,30
puppet-nova,3,4,0,1,0.752688172,0,4,6,93
networking-edge-vpn,12,13,1,0,0.5,1,2,2,2
networking-edge-vpn,11,12,0,1,0.666666667,1,2,3,3
oslo.context,17,18,0,1,0.5,2,4,6,6
oslo.context,16,17,0,1,0.6,2,3,3,5
oslo.context,15,16,0,0,0.272727273,2,7,8,11
oslo.context,14,15,0,0,0.222222222,2,7,7,9
oslo.context,13,14,0,1,0.5,2,7,8,16
oslo.context,12,13,0,1,0.461538462,2,4,4,13
oslo.context,11,12,0,0,0.4,2,4,4,5
oslo.context,10,11,0,1,0.529411765,2,2,5,17
oslo.context,8,9,1,0,0.333333333,2,5,5,6
oslo.context,7,8,0,0,0.4,2,4,5,5
oslo.context,6,7,0,0,0.5,2,2,2,4
oslo.context,5,6,0,1,1,2,1,1,1
python-moganclient,16,17,1,1,0.85,3,4,5,20
python-moganclient,15,16,0,1,0.806451613,3,5,9,31
python-moganclient,14,15,0,1,0.925925926,3,3,5,27
python-moganclient,13,14,0,1,0.5,3,3,3,4
pymod2pkg,17,18,0,1,0.666666667,0,2,2,3
pymod2pkg,16,17,0,1,0.6875,0,3,9,16
pymod2pkg,15,16,0,1,0.6,0,3,6,10
pymod2pkg,14,15,0,1,0.5,0,5,6,10
pymod2pkg,13,14,0,1,0.526315789,0,5,6,19
pymod2pkg,12,13,0,0,0.25,0,4,4,4
puppet-cloudkitty,17,18,0,0,0.434782609,0,7,11,23
puppet-cloudkitty,16,17,0,1,0.454545455,0,6,6,11
puppet-cloudkitty,15,16,0,1,0.7,0,4,5,20
puppet-cloudkitty,14,15,0,0,0.416666667,0,5,6,12
xenapi-os-testing,17,18,0,1,1,5,1,1,2
xenapi-os-testing,15,16,1,1,1,5,1,1,4
xenapi-os-testing,14,15,0,1,1,5,1,3,12
xenapi-os-testing,13,14,0,1,1,5,1,2,8
xenapi-os-testing,12,13,0,0,0.5,5,2,2,2
xenapi-os-testing,11,12,0,1,1,5,1,1,2
xenapi-os-testing,10,11,0,1,1,5,1,1,3
xenapi-os-testing,9,10,0,1,0.777777778,5,2,3,9
xenapi-os-testing,8,9,0,1,1,5,1,2,83
cookbook-openstackclient,17,18,0,1,0.8,0,2,2,5
cookbook-openstackclient,16,17,0,1,0.5,0,3,3,10
cookbook-openstackclient,13,14,1,1,1,0,1,1,3
fuel-agent,15,16,1,1,0.714285714,0,3,6,7
fuel-agent,14,15,0,1,0.8125,0,3,8,16
fuel-agent,13,14,0,1,0.860465116,0,5,24,43
fuel-agent,12,13,0,1,0.966101695,0,3,23,59
charm-keystone,17,18,0,1,0.971428571,0,2,10,35
charm-keystone,16,17,0,1,0.916666667,0,3,11,24
charm-keystone,15,16,0,1,1,0,1,9,18
charm-keystone,14,15,0,1,0.636363636,0,2,10,22
charm-keystone,13,14,0,1,0.9375,0,3,10,32
charm-keystone,12,13,0,1,0.960784314,0,3,13,51
charm-keystone,11,12,0,1,0.979591837,0,3,10,98
charm-keystone,10,11,0,1,0.966101695,0,2,8,236
charm-keystone,9,10,0,1,0.789915966,0,2,10,119
charm-keystone,8,9,0,1,1,0,1,6,63
charm-keystone,7,8,0,1,1,0,1,4,25
charm-keystone,6,7,0,1,1,0,1,5,78
charm-keystone,5,6,0,1,1,0,1,1,7
charm-keystone,4,5,0,1,1,0,1,1,23
networking-fujitsu,17,18,0,1,0.625,1,4,4,8
networking-fujitsu,16,17,0,1,0.909090909,1,2,3,11
networking-fujitsu,15,16,0,1,0.805555556,1,6,10,36
networking-fujitsu,14,15,0,1,0.947368421,1,2,6,19
networking-fujitsu,13,14,0,1,0.75,1,3,5,8
networking-fujitsu,12,13,0,1,0.954545455,1,2,4,22
networking-fujitsu,11,12,0,1,0.5,1,3,3,4
python-brick-cinderclient-ext,17,18,0,0,0.375,3,6,6,8
python-brick-cinderclient-ext,16,17,0,1,0.6,3,3,3,5
python-brick-cinderclient-ext,15,16,0,0,0.25,3,7,10,12
python-brick-cinderclient-ext,14,15,0,0,0.4,3,3,3,5
python-brick-cinderclient-ext,13,14,0,0,0.384615385,3,5,5,13
python-brick-cinderclient-ext,12,13,0,1,0.7,3,3,3,10
manila-test-image,17,18,0,1,1,1,1,1,1
manila-test-image,16,17,0,1,1,1,1,1,3
manila-test-image,14,15,1,1,1,1,1,1,16
charm-manila-generic,17,18,0,1,0.666666667,0,3,4,6
charm-manila-generic,16,17,0,1,0.777777778,0,3,5,9
charm-manila-generic,15,16,0,1,1,0,1,4,5
ha-guide,13,14,1,1,0.571428571,0,3,4,7
ha-guide,12,13,0,0,0.267857143,0,10,18,56
ha-guide,11,12,0,0,0.285714286,0,13,20,56
ha-guide,10,11,0,0,0.282608696,0,13,18,46
ha-guide,9,10,0,0,0.326530612,0,9,14,49
ha-guide,8,9,0,1,0.5,0,6,7,32
ha-guide,7,8,0,0,0.333333333,0,4,4,6
puppet-designate,17,18,0,0,0.375,0,5,9,24
puppet-designate,16,17,0,1,0.526315789,0,3,8,19
puppet-designate,15,16,0,1,0.571428571,0,4,5,28
puppet-designate,14,15,0,0,0.318181818,0,8,10,22
puppet-designate,13,14,0,1,0.545454545,0,10,15,33
puppet-designate,12,13,0,0,0.416666667,0,9,12,24
puppet-designate,11,12,0,1,0.512820513,0,8,12,39
puppet-designate,10,11,0,1,0.535714286,0,3,5,28
puppet-designate,9,10,0,0,0.25,0,4,4,4
puppet-designate,8,9,0,1,0.857142857,0,2,2,7
puppet-designate,7,8,0,1,1,0,1,1,14
fuel-ccp-debian-base,15,16,1,1,1,0,1,1,1
fuel-ccp-debian-base,14,15,0,1,1,0,1,5,7
fuel-ccp-debian-base,13,14,0,1,0.833333333,0,2,4,6
ansible-role-jenkins-job-builder,14,15,1,1,1,0,1,1,1
ansible-role-jenkins-job-builder,13,14,0,1,0.75,0,2,2,4
ansible-role-jenkins-job-builder,12,13,0,1,0.941176471,0,2,2,17
python-cyborgclient,17,18,0,0,0.2,3,5,5,5
openstack-ansible-lxc_hosts,17,18,0,0,0.422222222,0,9,16,45
openstack-ansible-lxc_hosts,16,17,0,1,0.645833333,0,4,9,48
openstack-ansible-lxc_hosts,15,16,0,1,0.454545455,0,6,13,55
openstack-ansible-lxc_hosts,14,15,0,1,0.5,0,4,9,18
openstack-ansible-lxc_hosts,13,14,0,1,0.653846154,0,10,16,52
openstack-ansible-lxc_hosts,12,13,0,1,0.555555556,0,5,7,18
murano-specs,16,17,1,1,1,1,1,1,1
murano-specs,15,16,0,1,1,1,1,1,1
murano-specs,14,15,0,1,0.666666667,1,2,3,3
murano-specs,13,14,0,1,0.857142857,1,2,5,7
murano-specs,12,13,0,1,0.666666667,1,3,4,6
murano-specs,11,12,0,1,0.75,1,2,4,4
murano-specs,10,11,0,1,0.5,1,3,4,4
puppet-sahara,17,18,0,0,0.363636364,0,8,10,22
puppet-sahara,16,17,0,0,0.466666667,0,4,7,15
puppet-sahara,15,16,0,1,0.533333333,0,4,6,30
puppet-sahara,14,15,0,1,0.461538462,0,4,5,13
puppet-sahara,13,14,0,0,0.424242424,0,6,12,33
puppet-sahara,12,13,0,1,0.56,0,3,7,25
puppet-sahara,11,12,0,1,0.465116279,0,6,11,43
puppet-sahara,10,11,0,1,0.9375,0,2,5,16
puppet-sahara,9,10,0,1,0.8,0,2,3,5
puppet-sahara,8,9,0,0,0.5,0,2,2,2
openstack-ansible-ceph_client,17,18,0,0,0.388888889,0,7,12,18
openstack-ansible-ceph_client,16,17,0,1,0.75,0,3,4,8
openstack-ansible-ceph_client,15,16,0,1,0.52,0,4,8,25
openstack-ansible-ceph_client,14,15,0,1,0.578947368,0,6,11,19
openstack-ansible-ceph_client,13,14,0,0,0.375,0,9,12,16
openstack-ansible-ceph_client,12,13,0,0,0.4,0,3,4,5
openstack-ansible-ceph_client,11,12,0,1,1,0,1,3,5
ansible-role-zuul,17,18,0,1,1,0,1,1,24
ansible-role-zuul,16,17,0,1,1,0,1,2,6
ansible-role-zuul,15,16,0,1,1,0,1,1,9
ansible-role-zuul,14,15,0,1,0.75,0,2,3,4
ansible-role-zuul,13,14,0,1,0.941176471,0,2,2,17
ansible-role-zuul,12,13,0,1,0.975609756,0,2,2,41
openstack-ansible-os_zaqar,17,18,0,0,0.333333333,0,8,12,21
openstack-ansible-os_zaqar,16,17,0,1,0.714285714,0,3,4,7
openstack-ansible-os_zaqar,15,16,0,1,0.625,0,2,4,8
openstack-ansible-os_zaqar,14,15,0,1,0.692307692,0,4,8,13
openstack-ansible-os_zaqar,13,14,0,1,0.71875,0,6,10,32
openstack-ansible-os_zaqar,12,13,0,0,0.4,0,4,4,5
oslo.db,17,18,0,1,0.5,2,7,10,16
oslo.db,16,17,0,0,0.217391304,2,10,15,23
oslo.db,15,16,0,0,0.181818182,2,9,15,22
oslo.db,14,15,0,0,0.25,2,13,16,28
oslo.db,13,14,0,0,0.35,2,12,18,40
oslo.db,12,13,0,0,0.259259259,2,9,18,27
oslo.db,11,12,0,0,0.325581395,2,10,22,43
oslo.db,10,11,0,0,0.396226415,2,10,22,53
oslo.db,9,10,0,0,0.365591398,2,14,30,93
oslo.db,8,9,0,1,0.430232558,2,15,34,86
oslo.db,7,8,0,0,0.418604651,2,11,26,43
oslo.db,6,7,0,0,0.352941176,2,8,9,17
ui-cookiecutter,17,18,0,1,0.8,5,3,4,10
ui-cookiecutter,16,17,0,1,1,5,1,2,4
