repo,tstart,tstop,status,is_mono,m_ratio,repo_type,num_com,num_dvpr,num_cmt
charm-barbican-softhsm,14,15,0,1,1.0,3,1,1,4
charm-barbican-softhsm,13,14,0,1,1.0,3,1,2,7
snap-tempest,14,15,1,1,1.0,3,1,1,1
fuel-ccp-entrypoint,15,16,1,1,0.6,3,2,3,5
fuel-ccp-entrypoint,14,15,0,1,0.6153846153846154,3,2,9,26
fuel-ccp-entrypoint,13,14,0,1,0.5454545454545454,3,2,6,22
docker-machine-openstack,15,16,1,1,1.0,2,1,1,4
docker-machine-openstack,13,14,1,0,0.3333333333333333,2,3,3,3
docker-machine-openstack,12,13,0,1,0.9285714285714286,2,2,8,14
docker-machine-openstack,11,12,0,1,0.6363636363636364,2,4,8,11
docker-machine-openstack,10,11,0,0,0.3870967741935484,2,4,8,31
fuel-plugin-zabbix-monitoring-extreme-networks,14,15,1,1,1.0,3,1,1,3
fuel-plugin-zabbix-monitoring-extreme-networks,13,14,0,1,1.0,3,1,1,5
fuel-plugin-zabbix-monitoring-extreme-networks,12,13,0,1,0.6666666666666666,3,3,3,9
fuel-plugin-zabbix-monitoring-extreme-networks,11,12,0,1,1.0,3,1,2,5
sahara-specs,17,18,0,1,0.8333333333333334,1,2,4,6
sahara-specs,16,17,0,1,1.0,1,1,1,2
sahara-specs,15,16,0,1,0.5,1,2,2,2
sahara-specs,14,15,0,1,1.0,1,1,1,1
sahara-specs,13,14,0,1,0.5,1,2,2,2
sahara-specs,12,13,0,0,0.3333333333333333,1,4,5,6
sahara-specs,11,12,0,1,0.5,1,3,6,6
sahara-specs,10,11,0,1,0.7368421052631579,1,3,6,19
sahara-specs,9,10,0,1,0.6923076923076923,1,4,5,13
mox3,17,18,0,1,0.625,5,3,4,8
mox3,16,17,0,1,1.0,5,1,2,3
mox3,15,16,0,0,0.4,5,3,4,5
mox3,14,15,0,0,0.2,5,5,5,5
mox3,13,14,0,1,1.0,5,1,1,1
mox3,12,13,0,1,1.0,5,1,1,1
mox3,11,12,0,1,0.5,5,2,2,2
mox3,7,8,1,1,1.0,5,1,1,6
mox3,5,6,1,1,1.0,5,1,2,28
fuel-ccp-ironic,15,16,1,1,0.5,3,2,2,4
fuel-ccp-ironic,14,15,0,1,0.8333333333333334,3,2,5,6
fuel-plugin-ceilometer-redis,13,14,1,1,1.0,3,1,4,8
fuel-plugin-ceilometer-redis,12,13,0,1,0.8,3,3,6,10
fuel-plugin-ceilometer-redis,11,12,0,1,1.0,3,1,1,1
charm-plumgrid-gateway,13,14,1,1,0.875,3,2,3,16
charm-plumgrid-gateway,12,13,0,1,1.0,3,1,2,18
charm-plumgrid-gateway,11,12,0,1,1.0,3,1,5,15
xstatic-bootstrap-datepicker,11,12,1,1,0.5,3,2,2,2
xstatic-bootstrap-datepicker,9,10,1,1,1.0,3,1,1,1
karma-subunit-reporter,13,14,1,1,1.0,2,1,1,5
openstack-ansible-openstack_openrc,17,18,0,0,0.3333333333333333,3,5,8,9
openstack-ansible-openstack_openrc,16,17,0,1,0.6,3,3,4,5
openstack-ansible-openstack_openrc,15,16,0,0,0.4444444444444444,3,4,5,9
openstack-ansible-openstack_openrc,14,15,0,1,0.6666666666666666,3,3,7,9
openstack-ansible-openstack_openrc,13,14,0,1,0.5833333333333334,3,7,11,24
openstack-ansible-openstack_openrc,12,13,0,1,0.75,3,2,3,4
openstack-ansible-openstack_openrc,11,12,0,1,1.0,3,1,3,3
charm-neutron-api-genericswitch,16,17,1,1,1.0,3,1,1,10
python-meteosclient,15,16,1,1,0.6,4,2,3,5
python-meteosclient,14,15,0,1,1.0,4,1,2,8
fuel-plugin-dynatrace,14,15,1,1,0.5714285714285714,3,2,2,28
fuel-plugin-dynatrace,13,14,0,1,1.0,3,1,1,28
kwapi,14,15,1,1,0.6666666666666666,1,2,3,3
kwapi,12,13,1,1,0.5,1,2,2,2
kwapi,8,9,1,1,1.0,1,1,1,7
kwapi,7,8,0,1,0.875,1,2,2,16
kwapi,6,7,0,1,0.9696969696969697,1,2,2,33
xstatic-magic-search,11,12,1,1,0.5,3,2,2,2
xstatic-magic-search,10,11,0,1,1.0,3,1,1,1
openstack-ansible-specs,17,18,0,0,0.3333333333333333,3,3,3,3
openstack-ansible-specs,16,17,0,1,0.6666666666666666,3,2,2,3
openstack-ansible-specs,15,16,0,1,0.6666666666666666,3,2,2,3
openstack-ansible-specs,14,15,0,1,0.5,3,3,3,4
openstack-ansible-specs,13,14,0,1,0.6,3,3,4,5
openstack-ansible-specs,12,13,0,1,0.5,3,2,2,2
openstack-ansible-specs,11,12,0,1,0.8333333333333334,3,2,5,6
openstack-chef-specs,13,14,1,1,1.0,3,1,1,1
openstack-chef-specs,11,12,1,1,0.5,3,3,4,4
openstack-chef-specs,9,10,1,1,1.0,3,1,1,1
project-navigator-data,17,18,0,1,1.0,0,1,1,1
project-navigator-data,15,16,1,1,0.5,0,2,2,2
python-zunclient,17,18,0,0,0.3137254901960784,4,8,16,51
python-zunclient,16,17,0,0,0.3076923076923077,4,9,14,39
python-zunclient,15,16,0,1,0.5058823529411764,4,13,21,85
python-zunclient,14,15,0,0,0.2558139534883721,4,11,12,43
python-zunclient,13,14,0,0,0.25,4,5,6,8
puppet-cinder,17,18,0,0,0.2727272727272727,3,9,16,33
puppet-cinder,16,17,0,0,0.3225806451612903,3,9,15,31
puppet-cinder,15,16,0,0,0.4,3,7,12,40
puppet-cinder,14,15,0,0,0.4642857142857143,3,9,14,28
puppet-cinder,13,14,0,0,0.4307692307692308,3,13,29,65
puppet-cinder,12,13,0,0,0.34545454545454546,3,12,21,55
puppet-cinder,11,12,0,1,0.5084745762711864,3,11,23,59
puppet-cinder,10,11,0,0,0.48717948717948717,3,14,21,39
puppet-cinder,9,10,0,0,0.48148148148148145,3,12,21,27
puppet-cinder,8,9,0,0,0.4,3,10,15,30
puppet-cinder,7,8,0,0,0.3333333333333333,3,10,18,36
puppet-cinder,6,7,0,1,0.6428571428571429,3,5,7,28
puppet-cinder,5,6,0,1,1.0,3,1,1,2
ansible-config_template,17,18,0,1,0.5789473684210527,3,7,10,19
ossa,17,18,0,1,0.5,0,2,2,2
ossa,16,17,0,1,0.5,0,2,2,4
ossa,15,16,0,1,0.6666666666666666,0,2,2,3
ossa,14,15,0,0,0.3333333333333333,0,3,3,3
ossa,13,14,0,0,0.3333333333333333,0,4,4,9
ossa,12,13,0,1,0.7142857142857143,0,2,2,7
ossa,11,12,0,1,0.7,0,3,3,10
ossa,10,11,0,1,0.8,0,3,3,20
ossa,9,10,0,1,1.0,0,1,1,6
manila-specs,17,18,0,0,0.4,1,4,4,5
manila-specs,16,17,0,1,1.0,1,1,1,4
manila-specs,15,16,0,1,0.6666666666666666,1,4,4,9
manila-specs,14,15,0,1,0.5,1,2,3,4
manila-specs,13,14,0,1,0.75,1,2,2,4
neutron-lbaas,17,18,0,0,0.2,1,16,20,35
neutron-lbaas,16,17,0,0,0.2702702702702703,1,18,21,37
neutron-lbaas,15,16,0,0,0.15789473684210525,1,19,32,57
neutron-lbaas,14,15,0,0,0.16666666666666666,1,19,27,36
neutron-lbaas,13,14,0,0,0.18269230769230768,1,23,51,104
neutron-lbaas,12,13,0,0,0.1523809523809524,1,22,49,105
neutron-lbaas,11,12,0,0,0.17857142857142858,1,19,43,112
neutron-lbaas,10,11,0,0,0.3046875,1,20,44,128
neutron-lbaas,9,10,0,0,0.2692307692307692,1,25,47,78
neutron-lbaas,8,9,0,0,0.22950819672131148,1,24,39,61
neutron-lbaas,7,8,0,0,0.18666666666666668,1,20,38,75
neutron-lbaas,6,7,0,0,0.3333333333333333,1,9,14,18
oslo.privsep,17,18,0,1,0.6666666666666666,0,4,5,9
oslo.privsep,16,17,0,1,0.5714285714285714,0,4,5,7
oslo.privsep,15,16,0,0,0.25,0,7,9,12
oslo.privsep,14,15,0,0,0.25,0,4,4,4
oslo.privsep,13,14,0,0,0.375,0,8,11,16
oslo.privsep,12,13,0,0,0.47058823529411764,0,9,10,17
anvil,14,15,1,1,1.0,3,1,1,2
anvil,13,14,0,1,0.6666666666666666,3,3,4,6
anvil,12,13,0,1,0.5,3,2,2,2
anvil,11,12,0,1,0.6857142857142857,3,3,3,35
anvil,10,11,0,0,0.4318181818181818,3,8,12,44
anvil,9,10,0,1,0.6,3,5,6,40
anvil,8,9,0,1,0.7155172413793104,3,5,9,116
anvil,7,8,0,1,0.8032128514056225,3,2,9,249
anvil,6,7,0,1,0.9470198675496688,3,4,11,151
anvil,5,6,0,1,0.9570815450643777,3,3,5,466
anvil,4,5,0,1,0.8975124378109453,3,5,14,1005
charm-rabbitmq-server,17,18,0,1,0.8,3,3,6,10
charm-rabbitmq-server,16,17,0,1,0.9411764705882353,3,2,10,17
charm-rabbitmq-server,15,16,0,1,1.0,3,1,10,15
charm-rabbitmq-server,14,15,0,1,0.8333333333333334,3,3,6,12
charm-rabbitmq-server,13,14,0,1,1.0,3,1,4,20
charm-rabbitmq-server,12,13,0,1,1.0,3,1,8,33
charm-rabbitmq-server,11,12,0,1,1.0,3,1,7,55
charm-rabbitmq-server,10,11,0,1,0.9325842696629213,3,2,14,89
charm-rabbitmq-server,9,10,0,1,0.7916666666666666,3,2,12,72
charm-rabbitmq-server,8,9,0,1,1.0,3,1,8,209
charm-rabbitmq-server,7,8,0,1,1.0,3,1,3,11
charm-rabbitmq-server,6,7,0,1,0.9318181818181818,3,2,5,44
charm-rabbitmq-server,5,6,0,1,0.5714285714285714,3,3,4,7
charm-rabbitmq-server,4,5,0,1,0.7692307692307693,3,2,2,13
charm-rabbitmq-server,3,4,0,1,1.0,3,1,1,10
ceilometer-powervm,17,18,0,0,0.4444444444444444,1,5,6,9
ceilometer-powervm,16,17,0,1,0.8,1,2,3,5
ceilometer-powervm,15,16,0,1,0.5,1,4,7,8
ceilometer-powervm,14,15,0,1,0.625,1,4,6,8
ceilometer-powervm,13,14,0,1,0.7142857142857143,1,3,6,7
ceilometer-powervm,12,13,0,1,0.75,1,5,9,16
ceilometer-powervm,11,12,0,1,1.0,1,1,3,12
ceilometer-powervm,10,11,0,1,1.0,1,1,3,5
designate-specs,14,15,1,0,0.3333333333333333,1,3,3,3
designate-specs,13,14,0,1,0.5,1,2,2,2
designate-specs,12,13,0,1,1.0,1,1,1,1
designate-specs,11,12,0,1,1.0,1,1,1,1
designate-specs,9,10,1,1,0.6,1,3,4,5
python-novaclient,17,18,0,0,0.43333333333333335,4,8,14,30
python-novaclient,16,17,0,0,0.375,4,14,18,40
python-novaclient,15,16,0,0,0.36904761904761907,4,19,32,84
python-novaclient,14,15,0,0,0.296875,4,15,24,64
python-novaclient,13,14,0,0,0.275,4,15,38,80
python-novaclient,12,13,0,0,0.25396825396825395,4,20,58,126
python-novaclient,11,12,0,0,0.2631578947368421,4,19,49,95
python-novaclient,10,11,0,0,0.26666666666666666,4,26,48,90
python-novaclient,9,10,0,0,0.27692307692307694,4,28,57,130
python-novaclient,8,9,0,0,0.27049180327868855,4,25,61,122
python-novaclient,7,8,0,0,0.19424460431654678,4,21,61,139
python-novaclient,6,7,0,0,0.13114754098360656,4,30,64,122
python-novaclient,5,6,0,0,0.4,4,18,40,75
python-novaclient,4,5,0,0,0.4755244755244755,4,20,43,143
python-novaclient,3,4,0,1,0.7218543046357616,4,9,25,151
python-novaclient,2,3,0,1,0.96,4,2,2,25
vitrage-dashboard,17,18,0,1,0.6428571428571429,1,4,8,14
vitrage-dashboard,16,17,0,0,0.45454545454545453,1,6,8,11
vitrage-dashboard,15,16,0,1,0.7058823529411765,1,5,11,17
vitrage-dashboard,14,15,0,1,0.6190476190476191,1,7,12,21
vitrage-dashboard,13,14,0,1,0.5833333333333334,1,4,7,24
vitrage-dashboard,12,13,0,1,1.0,1,1,4,26
openstack-chef-repo,17,18,0,1,0.5,3,2,2,2
xstatic-angular-gettext,12,13,1,1,0.5,3,2,2,2
oaktreemodel,14,15,1,1,1.0,4,1,1,6
mistral-lib,17,18,0,1,1.0,1,1,2,3
mistral-lib,16,17,0,1,0.5714285714285714,1,3,4,7
mistral-lib,15,16,0,1,0.6,1,4,7,15
mistral-lib,14,15,0,1,0.6666666666666666,1,2,3,3
mistral-lib,13,14,0,1,0.5,1,3,3,8
tuskar,12,13,1,1,1.0,1,1,1,1
tuskar,11,12,0,1,0.6666666666666666,1,4,5,9
tuskar,10,11,0,1,0.7931034482758621,1,5,11,29
tuskar,9,10,0,1,0.8775510204081632,1,7,14,98
tuskar,8,9,0,1,0.6585365853658537,1,7,23,82
tuskar,7,8,0,1,0.7569060773480663,1,7,21,181
fuel-plugin-detach-database,13,14,1,1,1.0,3,1,2,4
fuel-plugin-detach-database,12,13,0,1,0.9166666666666666,3,2,6,12
fuel-plugin-detach-database,11,12,0,1,0.6666666666666666,3,3,5,6
freezer-tempest-plugin,17,18,0,0,0.3333333333333333,1,3,3,3
freezer-tempest-plugin,16,17,0,1,0.75,1,2,2,4
osel,17,18,0,1,1.0,1,1,1,2
stx-ha,17,18,0,1,0.7777777777777778,3,2,9,18
fuel-plugin-swiftstack,13,14,1,1,1.0,3,1,2,5
fuel-plugin-swiftstack,12,13,0,1,1.0,3,1,1,1
fuel-plugin-swiftstack,11,12,0,1,0.6666666666666666,3,2,2,3
networking-6wind,17,18,0,1,1.0,1,1,1,5
networking-6wind,14,15,1,1,1.0,1,1,1,4
networking-6wind,13,14,0,1,0.75,1,2,2,4
networking-6wind,12,13,0,1,0.6,1,3,3,5
networking-6wind,11,12,0,1,0.9230769230769231,1,2,3,13
ailuropoda,13,14,1,1,0.8,1,2,2,5
networking-onos,17,18,0,1,0.625,1,2,2,8
networking-onos,16,17,0,1,1.0,1,1,1,1
networking-onos,15,16,0,1,0.8,1,2,3,5
networking-onos,14,15,0,1,1.0,1,1,1,1
networking-onos,13,14,0,0,0.3076923076923077,1,6,7,13
networking-onos,12,13,0,1,0.6666666666666666,1,3,4,6
networking-onos,11,12,0,1,0.8571428571428571,1,2,2,7
broadview-lib,14,15,1,1,1.0,1,1,2,2
broadview-lib,13,14,0,1,0.9375,1,2,3,16
broadview-lib,12,13,0,1,1.0,1,1,1,6
heat-cfntools,17,18,0,1,0.5,1,4,6,8
heat-cfntools,16,17,0,1,1.0,1,1,1,1
heat-cfntools,14,15,1,1,0.5,1,2,2,2
heat-cfntools,13,14,0,1,0.5,1,2,2,2
heat-cfntools,12,13,0,0,0.16666666666666666,1,6,6,6
heat-cfntools,11,12,0,1,0.625,1,3,5,8
heat-cfntools,10,11,0,1,0.75,1,2,3,4
heat-cfntools,9,10,0,1,0.5,1,3,4,6
heat-cfntools,8,9,0,0,0.4,1,4,6,10
heat-cfntools,7,8,0,0,0.25806451612903225,1,6,8,31
heat-cfntools,6,7,0,1,0.8431372549019608,1,4,8,51
heat-cfntools,5,6,0,1,0.9782608695652174,1,2,7,46
networking-bigswitch,17,18,0,1,0.7857142857142857,1,4,5,28
networking-bigswitch,16,17,0,1,0.8,1,4,4,20
networking-bigswitch,15,16,0,0,0.38235294117647056,1,5,6,68
networking-bigswitch,14,15,0,1,0.6,1,4,4,20
networking-bigswitch,13,14,0,1,0.625,1,4,5,24
networking-bigswitch,12,13,0,1,0.7352941176470589,1,6,7,34
networking-bigswitch,11,12,0,1,0.5833333333333334,1,5,6,24
networking-bigswitch,10,11,0,0,0.30434782608695654,1,20,35,115
networking-bigswitch,9,10,0,0,0.2692307692307692,1,19,35,78
networking-bigswitch,8,9,0,0,0.38028169014084506,1,25,35,71
networking-bigswitch,7,8,0,0,0.16393442622950818,1,19,31,61
networking-bigswitch,6,7,0,0,0.3,1,10,17,30
networking-bigswitch,5,6,0,0,0.26666666666666666,1,10,11,15
networking-bigswitch,4,5,0,0,0.4090909090909091,1,6,8,22
networking-bigswitch,2,3,0,1,1.0,1,1,1,2
networking-bigswitch,3,4,0,1,0.5714285714285714,1,4,5,7
murano-dashboard,17,18,0,0,0.17647058823529413,1,10,13,17
murano-dashboard,16,17,0,0,0.35714285714285715,1,8,10,14
murano-dashboard,15,16,0,0,0.4166666666666667,1,7,16,48
murano-dashboard,14,15,0,1,0.5205479452054794,1,10,21,73
murano-dashboard,13,14,0,1,0.5204081632653061,1,11,23,98
murano-dashboard,12,13,0,1,0.5362318840579711,1,11,22,69
murano-dashboard,11,12,0,1,0.6101694915254238,1,10,16,118
murano-dashboard,10,11,0,1,0.9405940594059405,1,6,11,101
murano-dashboard,9,10,0,1,0.7238805970149254,1,6,23,134
murano-dashboard,8,9,0,1,0.9802631578947368,1,2,9,152
murano-dashboard,7,8,0,1,1.0,1,1,7,166
charm-glance-simplestreams-sync,17,18,0,1,0.9259259259259259,3,3,5,27
charm-glance-simplestreams-sync,16,17,0,1,1.0,3,1,1,1
charm-glance-simplestreams-sync,15,16,0,1,1.0,3,1,2,2
python-masakariclient,17,18,0,1,1.0,4,1,1,1
python-masakariclient,16,17,0,0,0.3333333333333333,4,3,3,3
python-masakariclient,15,16,0,1,0.5,4,4,6,10
python-masakariclient,14,15,0,1,0.5,4,3,6,14
python-k8sclient,14,15,1,0,0.3333333333333333,4,3,3,3
python-k8sclient,13,14,0,1,0.7272727272727273,4,5,7,22
python-k8sclient,12,13,0,1,0.5714285714285714,4,7,7,14
python-k8sclient,11,12,0,0,0.3333333333333333,4,6,7,15
python-k8sclient,10,11,0,1,0.6666666666666666,4,2,2,3
python-oneviewclient,15,16,1,1,1.0,4,1,4,6
python-oneviewclient,14,15,0,1,0.5,4,2,2,2
python-oneviewclient,13,14,0,1,0.8947368421052632,4,3,7,19
python-oneviewclient,12,13,0,1,0.7777777777777778,4,3,4,9
python-oneviewclient,11,12,0,1,0.6,4,3,4,5
monasca-common,17,18,0,1,0.6818181818181818,1,6,8,22
monasca-common,16,17,0,0,0.38461538461538464,1,6,9,13
monasca-common,15,16,0,0,0.2857142857142857,1,6,7,7
monasca-common,14,15,0,1,0.6,1,6,10,15
monasca-common,13,14,0,0,0.29411764705882354,1,6,11,17
monasca-common,12,13,0,0,0.3076923076923077,1,9,12,26
monasca-common,11,12,0,0,0.2727272727272727,1,7,8,11
monasca-common,10,11,0,1,0.631578947368421,1,3,7,19
monasca-common,9,10,0,1,0.5555555555555556,1,2,5,36
monasca-common,8,9,0,1,0.6949152542372882,1,2,4,59
tatu-dashboard,17,18,0,1,1.0,1,1,1,1
tatu-dashboard,16,17,0,1,1.0,1,1,1,20
trove-dashboard,17,18,0,1,0.7142857142857143,1,4,4,14
trove-dashboard,16,17,0,0,0.38461538461538464,1,8,10,13
trove-dashboard,15,16,0,0,0.3333333333333333,1,4,4,6
trove-dashboard,14,15,0,1,0.5454545454545454,1,5,7,11
trove-dashboard,13,14,0,1,0.6785714285714286,1,6,10,28
trove-dashboard,12,13,0,1,0.5333333333333333,1,9,12,30
trove-dashboard,11,12,0,0,0.4,1,6,8,10
trove-dashboard,9,10,1,1,0.5,1,2,2,2
trove-dashboard,8,9,0,1,0.6666666666666666,1,2,2,3
trove-dashboard,7,8,0,1,1.0,1,1,1,1
openstack-ansible-galera_client,17,18,0,0,0.23809523809523808,3,9,13,21
openstack-ansible-galera_client,16,17,0,1,0.6,3,6,9,15
openstack-ansible-galera_client,15,16,0,1,0.5555555555555556,3,6,7,18
openstack-ansible-galera_client,14,15,0,1,0.631578947368421,3,7,12,19
openstack-ansible-galera_client,13,14,0,1,0.7352941176470589,3,6,14,34
openstack-ansible-galera_client,12,13,0,0,0.38461538461538464,3,5,6,13
ec2-api,17,18,0,0,0.25,1,7,7,12
ec2-api,16,17,0,0,0.3333333333333333,1,8,8,24
ec2-api,15,16,0,1,0.5714285714285714,1,6,11,28
ec2-api,14,15,0,1,0.5757575757575758,1,8,10,33
ec2-api,13,14,0,1,0.65,1,4,4,20
ec2-api,12,13,0,1,0.7704918032786885,1,9,12,61
ec2-api,11,12,0,1,0.9829545454545454,1,4,4,176
ec2-api,10,11,0,1,0.9910714285714286,1,3,5,224
ec2-api,9,10,0,1,0.9166666666666666,1,2,2,12
xstatic-roboto-fontface,14,15,1,1,1.0,3,1,1,1
xstatic-roboto-fontface,13,14,0,1,1.0,3,1,1,1
heat-agents,17,18,0,1,0.8333333333333334,1,2,4,6
heat-agents,16,17,0,0,0.42857142857142855,1,3,5,7
heat-agents,15,16,0,1,0.8571428571428571,1,3,10,14
heat-agents,14,15,0,1,0.7391304347826086,1,10,28,69
kolla-mesos,13,14,1,1,1.0,3,1,1,3
kolla-mesos,12,13,0,1,0.8492462311557789,3,9,18,199
zaqar-ui,17,18,0,1,0.5,1,6,7,16
zaqar-ui,16,17,0,1,0.6666666666666666,1,3,3,6
zaqar-ui,15,16,0,1,0.7894736842105263,1,3,4,19
zaqar-ui,14,15,0,1,0.6666666666666666,1,4,4,9
zaqar-ui,13,14,0,1,0.5789473684210527,1,5,7,19
zaqar-ui,12,13,0,1,0.5,1,4,4,14
networking-cisco,17,18,0,1,0.7714285714285715,1,6,12,35
networking-cisco,16,17,0,1,0.9008264462809917,1,8,21,121
networking-cisco,15,16,0,1,0.9629629629629629,1,2,11,54
networking-cisco,14,15,0,1,0.6818181818181818,1,3,11,22
networking-cisco,13,14,0,1,0.7121212121212122,1,9,23,66
networking-cisco,12,13,0,1,0.8705882352941177,1,7,29,85
networking-cisco,11,12,0,1,0.9354838709677419,1,5,22,93
networking-cisco,10,11,0,0,0.29591836734693877,1,15,43,98
networking-cisco,9,10,0,0,0.3,1,24,59,100
networking-cisco,8,9,0,0,0.1896551724137931,1,22,42,58
networking-cisco,7,8,0,0,0.24193548387096775,1,19,38,62
networking-cisco,6,7,0,0,0.34285714285714286,1,13,18,35
networking-cisco,5,6,0,0,0.2631578947368421,1,10,12,19
networking-cisco,4,5,0,0,0.3076923076923077,1,5,6,13
networking-cisco,2,3,0,1,1.0,1,1,1,1
networking-cisco,3,4,0,1,1.0,1,1,1,1
scalpels,13,14,1,1,1.0,5,1,1,2
scalpels,12,13,0,1,0.9577464788732394,5,3,5,71
scalpels,11,12,0,1,1.0,5,1,1,7
masakari,17,18,0,1,0.5769230769230769,1,10,18,26
masakari,16,17,0,1,0.5714285714285714,1,5,9,14
masakari,15,16,0,1,0.7241379310344828,1,5,11,29
masakari,14,15,0,1,0.9534883720930233,1,2,8,43
masakari,13,14,0,1,0.7333333333333333,1,6,10,30
fuel-octane,15,16,1,1,1.0,3,1,1,1
fuel-octane,14,15,0,1,0.8181818181818182,3,3,4,11
fuel-octane,13,14,0,1,0.9011627906976745,3,5,16,172
fuel-octane,12,13,0,1,0.9538461538461539,3,3,11,65
fuel-octane,11,12,0,1,0.9981549815498155,3,2,10,542
fuel-octane,10,11,0,1,0.9861751152073732,3,2,6,217
python-rsdclient,17,18,0,1,1.0,4,1,1,9
python-rsdclient,16,17,0,1,0.5555555555555556,4,5,5,9
python-rsdclient,15,16,0,1,1.0,4,1,1,6
training-guides,17,18,0,0,0.28205128205128205,0,10,14,39
training-guides,16,17,0,0,0.22727272727272727,0,8,9,22
training-guides,15,16,0,0,0.2222222222222222,0,10,13,54
training-guides,14,15,0,0,0.2727272727272727,0,9,11,33
training-guides,13,14,0,0,0.2708333333333333,0,12,14,48
training-guides,12,13,0,0,0.40540540540540543,0,8,8,37
training-guides,11,12,0,0,0.3488372093023256,0,11,20,43
training-guides,10,11,0,1,0.7051282051282052,0,10,18,156
training-guides,9,10,0,0,0.4558303886925795,0,14,24,283
training-guides,8,9,0,0,0.3333333333333333,0,16,24,111
zaqar-specs,17,18,0,1,0.5,1,2,2,2
zaqar-specs,16,17,0,1,0.5,1,4,5,6
zaqar-specs,15,16,0,1,1.0,1,1,1,1
zaqar-specs,14,15,0,0,0.3333333333333333,1,5,5,6
zaqar-specs,12,13,1,1,0.5,1,2,2,2
zaqar-specs,11,12,0,1,0.5,1,3,4,6
zaqar-specs,10,11,0,0,0.42857142857142855,1,4,4,7
zaqar-specs,9,10,0,0,0.3333333333333333,1,4,4,6
monasca-statsd,17,18,0,0,0.3333333333333333,1,5,6,9
monasca-statsd,16,17,0,0,0.4,1,3,3,5
monasca-statsd,15,16,0,1,0.5,1,2,2,2
monasca-statsd,14,15,0,0,0.3076923076923077,1,8,9,13
monasca-statsd,13,14,0,1,0.625,1,4,5,8
monasca-statsd,12,13,0,0,0.3333333333333333,1,3,3,3
monasca-statsd,11,12,0,1,1.0,1,1,1,1
monasca-statsd,10,11,0,1,1.0,1,1,2,2
loci-ironic,17,18,0,1,1.0,3,1,1,1
loci-ironic,16,17,0,1,1.0,3,1,1,1
loci-ironic,15,16,0,1,1.0,3,1,1,2
flame,14,15,1,0,0.3333333333333333,1,3,3,3
flame,13,14,0,1,0.625,1,4,5,8
flame,12,13,0,0,0.3333333333333333,1,5,6,6
flame,11,12,0,1,0.6,1,3,4,5
flame,10,11,0,1,0.8,1,2,2,10
flame,9,10,0,0,0.43478260869565216,1,3,3,23
airship-deckhand,17,18,0,1,0.8217054263565892,3,6,19,129
airship-deckhand,16,17,0,1,0.8188405797101449,3,2,11,138
airship-deckhand,15,16,0,1,0.7764705882352941,3,3,3,85
puppet-glance,17,18,0,0,0.25806451612903225,3,9,13,31
puppet-glance,16,17,0,0,0.39285714285714285,3,10,14,28
puppet-glance,15,16,0,0,0.48484848484848486,3,5,8,33
puppet-glance,14,15,0,0,0.42105263157894735,3,5,8,19
puppet-glance,13,14,0,1,0.5,3,8,18,36
puppet-glance,12,13,0,0,0.4230769230769231,3,7,19,52
puppet-glance,11,12,0,0,0.42857142857142855,3,10,19,49
puppet-glance,10,11,0,0,0.48936170212765956,3,11,17,47
puppet-glance,9,10,0,0,0.24,3,12,20,25
puppet-glance,8,9,0,0,0.38095238095238093,3,9,13,21
puppet-glance,7,8,0,0,0.2894736842105263,3,10,18,38
puppet-glance,6,7,0,1,0.7894736842105263,3,4,7,38
puppet-glance,5,6,0,1,0.5,3,4,6,28
puppet-glance,4,5,0,1,1.0,3,1,1,21
puppet-glance,3,4,0,0,0.3,3,4,4,10
fuel-plugin-qemu,13,14,1,1,1.0,3,1,1,2
fuel-plugin-qemu,12,13,0,1,1.0,3,1,3,10
designate-msdnsagent,13,14,1,1,1.0,1,1,1,2
designate-msdnsagent,12,13,0,1,1.0,1,1,1,1
networking-cumulus,14,15,1,1,0.6666666666666666,1,2,2,3
networking-cumulus,13,14,0,1,1.0,1,1,3,9
cinder-fusioncompute,14,15,1,1,1.0,1,1,1,1
telemetry-specs,13,14,1,1,0.6666666666666666,1,2,2,3
telemetry-specs,12,13,0,1,0.8,1,2,4,5
telemetry-specs,11,12,0,1,0.5,1,2,2,2
telemetry-specs,10,11,0,1,0.5,1,3,3,4
telemetry-specs,9,10,0,0,0.3333333333333333,1,5,8,12
stackviz,16,17,1,1,1.0,1,1,1,1
stackviz,15,16,0,1,0.6666666666666666,1,2,3,3
stackviz,14,15,0,1,1.0,1,1,1,1
stackviz,13,14,0,1,0.8461538461538461,1,3,5,13
stackviz,12,13,0,1,0.9736842105263158,1,2,5,38
stackviz,11,12,0,1,0.9333333333333333,1,2,4,15
monasca-vagrant,17,18,0,1,1.0,1,1,1,1
monasca-vagrant,12,13,1,0,0.4,1,3,4,5
monasca-vagrant,11,12,0,1,0.8333333333333334,1,3,7,18
monasca-vagrant,10,11,0,1,0.78125,1,3,10,64
monasca-vagrant,9,10,0,1,0.8465608465608465,1,4,14,189
monasca-vagrant,8,9,0,1,0.9210526315789473,1,2,7,76
nova-mksproxy,15,16,1,1,1.0,1,1,1,1
nova-mksproxy,14,15,0,1,1.0,1,1,2,4
nova-mksproxy,13,14,0,1,1.0,1,1,1,1
openstack-ansible-os_cloudkitty,17,18,0,0,0.4411764705882353,3,11,17,34
openstack-ansible-os_cloudkitty,16,17,0,1,0.7142857142857143,3,3,4,7
